"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"11","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Ralph Mayhew","The microphone is absolutely horrid. it is apparently a known thing about this product. it picks up absolutely everything but your actual voice, and their solution is “just speak louder”..??otherwise the sound is very sophisticated, especially the bass and drums. there are minor moments where it randomly cuts but i guess i can live","Verified Purchase","Reviewed in Australia on 20 February 2024","4.6 out of 5 stars"
"12","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","steve","Great value for what it does","Verified Purchase","Reviewed in Australia on 11 December 2023","5.0 out of 5 stars"
"13","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Mohamed AlShamsi","Purchase as a present for my Son, He loves them!","Verified Purchase","Reviewed in Australia on 12 March 2024","3.0 out of 5 stars"
"14","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","DR","It is too early to write about reliability of this headphone as I received it just this month, I bought this headphone for my long trip to my home country 3 flights, first one 12 hours then laying for 4 hours, then another flight 5 and half hours, then lay for 4 hours and finally one hour flight.I used this headphone through all these flights and used 1 hour in laying time to re-charge it, they are very compfy and I did not take them out of my head (BTW i have very large head) which i never had with any other headphone,  noice cancelling was very good inside airplane cabine (i was seating next to wing), little  cabin pressure when use it in home or quiet environment but it is not noticeable in airplane ✈️.","Verified Purchase","Reviewed in Australia on 18 February 2024","4.0 out of 5 stars"
"15","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Tim","really good product love it.  and the price is unbelievable much cheaper than other place.  is actually exactly same as qc45","Verified Purchase","Reviewed in Australia on 13 February 2024","5.0 out of 5 stars"
"16","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","MM","It's sound quality is awesome. The sound isolation from ambient sound to me pose cancelling is very effective and tooke by surprise. Some controls are still manual. Overall, a good buy.","Verified Purchase","Reviewed in Australia on 19 December 2023","5.0 out of 5 stars"
"17","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Chuan liu","Use this for studying and the sound quality is amazing. Just slotting under the QC45 this is a great budget headphones. Noise cancelling is very good and is able to block out majority of noises when tested in a a LIbrary. Battery life is also very good. Great affordable noise cancelling headphones.","Verified Purchase","Reviewed in Australia on 4 February 2024","5.0 out of 5 stars"
"18","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Kirandoc","these headphones were just as described amazing sound quality and noise cancellation. They look good too!!!","Verified Purchase","Reviewed in Australia on 26 January 2024","5.0 out of 5 stars"
"19","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Anthony Kao","The noise cancelling has two levels (aware and quiet) and I find it amazing. I had them on quiet for quite some time and when I took them off I was shocked at how noisy everything was without them 😅 so be awareThe sound is greatThe battery - considering I have so far been using them for possibly 6-8hrs a day, and I haven't run them down past 30%, they've lasted a couple days. Would probably last a lot longer for someone who used them less ☺️Overall fantastic product, I'm so glad I decided to treat myself, as they have helped with sensory overload. Can't wait to take them to the shops","Verified Purchase","Reviewed in Australia on 11 January 2024","4.0 out of 5 stars"
"20","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Molly","The media could not be loaded.
                
            
                
            
        
    
    
This product is excellent, recommend.","Verified Purchase","Reviewed in Australia on 20 January 2024","5.0 out of 5 stars"
"21","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Ralph Mayhew","Great headphones at a great price.  Works well and sounds fantastic.","Verified Purchase","Reviewed in Australia on 20 February 2024","4.6 out of 5 stars"
"22","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","steve","Got these at a great price! Person I bought them for absolutely loves them & has said they are the best pair he's ever owned! Packaged beautifully & arrived next day","Verified Purchase","Reviewed in Australia on 11 December 2023","5.0 out of 5 stars"
"23","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Carl Thomson","great product. the volume does not go as loud as I want sometimes but quality. reliability and operation is excellent.","Verified Purchase","Reviewed in Australia on 20 January 2024","3.0 out of 5 stars"
"24","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Tara Crawford","the carrry case looks really cheap.","Verified Purchase","Reviewed in Australia on 13 January 2024","5.0 out of 5 stars"
"25","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","James","Love my new Bose. Sounds awesome,  but I'm tone deaf and never had a music lesson. Rich and has equaliser to pump up bass. Great for heavy metal.Very small ears size. If you have a large head and large flappy ears, look elsewhere. Not for clown ears.Packaging and delivery excellent.","Verified Purchase","Reviewed in Australia on 28 December 2023","5.0 out of 5 stars"
"26","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Ben Xiao","I was contemplating getting headphones for a while and decided to go with the Bose as comfort was important. It is very comfortable and the sound profile is good too for someone who enjoys different genres","Verified Purchase","Reviewed in Australia on 4 January 2024","4.0 out of 5 stars"
"27","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Skeletor","Upgraded from qc35 for longer battery life and usb-c.  No real difference in audio noticed.","Verified Purchase","Reviewed in Australia on 1 December 2023","4.0 out of 5 stars"
"28","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Sa","Crystal clear sound quality","Verified Purchase","Reviewed in Australia on 3 January 2024","4.0 out of 5 stars"
"29","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Ashley","I love the product as it has one of the best sounds","Verified Purchase","Reviewed in Australia on 26 December 2023","5.0 out of 5 stars"
"30","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Mr R Leeman","It's blocks out noise super well. The bass on full is weak. The sound quality is OK. I have a set of kogan urbans cost me $35 and I reckon they rival these headsets in terms of sound quality. They sit very well on the ears with no fatigue. The battery lasts way less than they claim but it's still good. I can walk and look up without them falling off. I paid 249. I wouldn't pay the 500+ retail price.","Verified Purchase","Reviewed in Australia on 11 January 2024","5.0 out of 5 stars"
"31","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Ralph Mayhew","Great","Verified Purchase","Reviewed in Australia on 20 February 2024","4.6 out of 5 stars"
"32","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","steve","Great headphones with excellent noise cancellation. Lightweight, and good for long listening sessions.","Verified Purchase","Reviewed in Australia on 11 December 2023","5.0 out of 5 stars"
"33","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Brendan","These are the third pair of Bose headphones I have purchased. The previous two were co-opted by family. Very happy with them. Certainly never fly without them. Comfortable and good battery life/sound.","Verified Purchase","Reviewed in Australia on 9 January 2024","3.0 out of 5 stars"
"34","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Matthew Torney","All features just simply great, no more droning noise on planes (not even on 737s)!!!","Verified Purchase","Reviewed in Australia on 31 December 2023","5.0 out of 5 stars"
"35","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Paul Noonan","Arrived on time and in good condition.","Verified Purchase","Reviewed in Australia on 7 December 2023","5.0 out of 5 stars"
"36","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","A satisfied customer","Bought as a Christmas present for my daughterI know she will love itShe has already mentioned that’s what she wants","Verified Purchase","Reviewed in Australia on 27 December 2023","5.0 out of 5 stars"
"37","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","WC","love them, easy to setup and perfect sound. No complaints","Verified Purchase","Reviewed in Australia on 31 December 2023","5.0 out of 5 stars"
"38","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","vince","I gave these to my son for his birthday, he said they were perfect.","Verified Purchase","Reviewed in Australia on 12 December 2023","5.0 out of 5 stars"
"39","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Lock","Great sound. Comfortable to wear. Microphone works well.","Verified Purchase","Reviewed in Australia on 14 December 2023","5.0 out of 5 stars"
"40","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Chris Blackney","The case is so flimsy it's useless. The top band is so smooth that it slides on your hair and falls off. Amazon is very annoying when it comes to pricing these. They have three different sale prices, varying by up to 50%... And the sales happen seemingly random so it's hard to know when to wait to buy them.","Verified Purchase","Reviewed in Australia on 6 December 2023","5.0 out of 5 stars"
"41","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Ralph Mayhew","Silent mode is excellent","Verified Purchase","Reviewed in Australia on 20 February 2024","4.6 out of 5 stars"
"42","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","steve","great headphones replaceing yamaha with kept braking frame","Verified Purchase","Reviewed in Australia on 11 December 2023","5.0 out of 5 stars"
"43","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Kristene Olsen","The noise cancelling creates constant uncomfortable pressure on the ear.Other headphones have a way to turn ANC off for quiet environments, but not these. Instead, they subject you to constant, loud, inaudible sound.","Verified Purchase","Reviewed in Australia on 6 December 2023","3.0 out of 5 stars"
"44","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","yamaha fjr","Purchased this BOSE headset for a Christmas present, constant clicking noise when wearing them, husband is unable to use them. I have an older model and they are great….Extremely disappointed and wanted to return them to Amazon only to find the return date closed on 31 January 2024! What happened BOSE your products are usually high quality.","Verified Purchase","Reviewed in Australia on 27 November 2023","5.0 out of 5 stars"
"45","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Jake","La verdad si son muy cómodos, tuve antes unos Senheiser HD450bt y me dolían las orejas y la Diadema me lastimaba la cabeza. Estos no me molesta nada, solo si los uso durante mucho tiempo la Diadema molesta un poco. Los uso diario y funcionan muy bien, se escuchan muy bien. Yo los agarre en oferta y así lo super valen (4200 pesos)","Verified Purchase","Reviewed in Australia on 17 March 2024","5.0 out of 5 stars"
"46","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Clarkey","(Comparaison après essais de akg k52, akg k91, jabra elite 85h et bien d'autres plus anciens). Le casque trouve immédiatement sa place sur les oreilles et l'arceau ne se fait pas sentir, le meilleur confort possible en déplacement, avec une grande légèreté). Les boutons simples, clics sensibles,  intuitifs, bien plus que sur jabra où pour changer de chanson 1 appui + 1 appui long vous fait certe changez de chanson mais vous augmenter le volume en meme temps, si si !!! (Avec des clics moins francs où il faut appuyer si fort que l'oreillette s'enfonce sur votre oreille). L'insonorisation est l'autre point fort, il n'y a sans doute que le sony x4 pour rivaliser (pas essayé, très cher). En passif, c'est déjà un casque ventouse, qui assourdi déjà beaucoup,comme un casque antibruit. Avec le ANC c'est simple : les bruits de transport sont annulés, même les voix ne passent plus (qqun vous parle en face, vous n'entendez que votre musique). C'est assez déroutant, une vrai bulle de silence, tellement que vous jouerez avec le bouton ANC pour le côté magique, très science-fiction... et vous aller baisser le volume dans les transports au lieu de mettre à fond !! La limite est que vous n'avez le choix qu'entre ce silence total et l'écoute ""à travers"" (c.a.d renvoi des haut-parleurs pour faire comme si vous n'avez rien sur les oreilles), mais impossible d'avoir le casque ""passif"" (mais il isolé de toute façon...). En écoute ""à travers"" il y a tout le bruit (accentue même certains) ou sinon vous êtes coupé du monde, pas de juste milieu.Coté son, il faut être très patient car le rodage est long ! Le bas est riche en basse, mais avant rodage elles sont brouillées, baves, si bien qu'il est impossible de reconnaître une note de basse, de synthé, quand c'est possible très rapidement avec d'autres casques (le jabra 85h par ex, ou le AKG K52, voir mes autres commentaire). L'impression d'espace est moins présente, moins de ""spatialisation"". L'impression d'ensemble est que le son devient de plus en plus propre, prend du relief, et ce casque se révèle meilleur que les autres car les basses sont très présentes en ajoutant avec l'égaliseur, bien nets, et surtout les mediums clairs et sans agressivité, ce qui donne beaucoup de précision pour redecouvrir des morceaux... Le casque est finalement le plus polyvalent question son : rap, opéra, et même du rock énervé (zebrahead) passent tous aussi bien !!! Pas besoin de monter le volume pour apprécier la musique, ça ne s'explique pas... quand un jabra à fond sur zebrahead ne vous  ""emporte"" pas, reste étouffé...","Verified Purchase","Reviewed in Australia on 8 February 2024","1.0 out of 5 stars"
"47","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Jorge Mejia","Love the BOSE headphones","Verified Purchase","Reviewed in Mexico on 12 March 2024","1.0 out of 5 stars"
"48","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","albertnicholas","I really do live in these things. Ahead of two pair, so I could listen on one pair while the other one is charging. I do get it about 24 hours of operational time out of them. The sound quality is better than anything else I've found. I can't say enough good things about them.","Verified Purchase","Reviewed in France on 3 December 2022","5.0 out of 5 stars"
"49","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Amazon Customer","Vorweg:Ja - beim Einschalten sagt die Stimme den Akku-Stand und die beiden aktuell gekoppelten Geräte,was ich persönlich praktisch finde da man dann weiß wieviel Akku noch vorhanden ist und ob das richtige Gerät gekoppelt ist - wenn man - so wie ich viele Geräte gleichzeitig gekoppelt hat ( was ja auch ein großer Vorteil des Bose ist, DASS er eben bis zu 10 Geräte gleichzeitig BEHÄLT (!) und sich ja ""durch klicken"" wechseln lassen, und das wiederum ist ja gut das DANN der Bose auch diese ansagt ( Wohlgemerkt WENN man gekoppelte Geräte durch klickt, ansonsten beim starten nur der Hinweis: Akku x%, gekoppelt mit Iphone und TV, was daran störend ist, ist mir schleierhaft, dauert 3 Sekunden )..Nein - die Stimme sagte nicht ALLE gekoppelten Geräte ( soweit mehr als eben 2 ).UND kann man ja abschalten - Wer sich also daran stört - deaktivieren!Meine Kriterien für die Auswahl eines Kopfhörers:Natürlich zu allerest die Klangqualität, die ist zwar subjektiv, sollte aber für mich gewisse Grundkriterienerfüllen.Aber davor kommt für mich trotzdem die Bequemlichkeit, den was hilft mir die allerbeste Klangqualität wenn ich nach 20/30 Minuten das Bedürfniss habe den KH abzusetzen, sei es weil er drückt, oder weil er ""schwitzig"" wird und/oder die Ohren jucken.Weiter ist für mich wichtig das man damit gut telefonieren kann, und ich meine gut (!), d.h. wenn ich unterwegs bin, sollte das hören meines Gegenübers nicht über Windrauschen oder andere ""Nebengeräusche"" beeinträchtigt werden und umgekehrt wenn ich spreche sollte der Gegenüber das nicht nur gut hören, sondern auch wenn ich gedämpfts spreche ( nicht jeder anwesende soll mich plären hören oder ich muss bewusst deutlichst sprechen, das ist lästig ).Damit verbunden ist also das der KH zwei Geräte gleichzeitig gekoppelt hat (also kann! ), ( Handy und Quelle ), und dies dann auch gut funktioniert ( also Gespräch annehmen und beenden, dabei die Wiedergabe der ursprünglichen Quelle stummschaltet, im besten Falle auf Pause und nach beenden des Telefonates auch wieder automatisch zurückgeht, und dies alles auf einfachste (!) Weise.Nun mag mancher sagen das sei ihm nicht wichtig, aber ich sage, wenn es jetzt nicht wichtig sein mag, so wird es im laufe der Zeit doch immmer wieder vorkommen und wenn man dann viel Geld ausgegeben hat und später hier unzufrieden wird, dann ist es zu spät...Die Akkulaufzeit ist natürlich auch wichtig, aber - für mich - nicht - wie in vielen Tests - gleich soooo ein Kriterium. Hier ist meine Benchmark: Ein Flug von 15 Stunden mit anschließender ""Vor-Ort""- Nutzung ( Taxi, Bus, zu Fuß.. ) von 2-3 Stunden sollen drin sein, so ist also eine Laufzeit von 20 Stunden Plus x völlig ausreichend, und was dann noch wichtig ist ( oder wird ), ist das der KH im Notfall mit normalen Klinkenkabel bei leerem Akku weiter nutzbar bleibt.Ganz wichtig ist (mir) aber auch die Anzahl der gespeicherten Verbindungen! ""Nur"" 2 reicht mir hier nicht, ich will einen Kopfhörer an all meinen Geräten nutzen können, Handy+TV+Tablet+PC+Zweit-TV usw.... Ich hasse es bei einer zusätzlichen Nutzung ständig Verbindungen löschen zu müssen.Der Wechsel sollte einfach sein, gespeichert bleiben.Die allermeisten KH können das schon mal nicht: 10 Geräte im Koppel-Speicher und per Klick (AM KH, nicht in der App, das ist lästig!) zu wechseln.Mich verwundert hier das ich in keinem Vergleichstest davon gelesen habe - eigenartig mit welchen Kriterien getestet wird...ein klanglich schlechterer hat manchmal eine bessere Platzierung weil er statt 25 Stunden einen 35 Stunden Akku hat... find ich persönlich etwas eigenartig...Auch möchte ich wissen wieviel (Rest-)-Akku der KH beim Aufsetzen hat und mit welchem Gerät ich gerade gekoppelt bin.Das NC ist für mich super wichtig und da ist es mir auch wichtig, das es da keine Nebengeräusche oder Grundrauschen gibt.Der Preis ist für mich relativ, ich geb' gerne mehr aus....Die Optik ist jetzt nicht wirklich kriegsentscheidend, aber trotzdem - ""das Auge isst mit""....spielt also eine Rolle - wenn auch untergeordnet.Ich persönlich hasse diese ganzen Touch-Funktionen, ich will haptik und wissen das es klappt, zu oft habe ich da erlebt das man entweder überhaupt keine Fein-Einstellungen hinbekommt oder es gar nicht funzt ( Touch mit nassen Fingern oder mit Handschuhen oder mit kalten Fingern... - viel Spass ).Ne App für die Grundeinstellunge sollte da sein, aber bitte keine mit zig und aber zig Einstellungen und Einstellmöglichkeiten, ich möchte einen kleinen Equilizer, rechts/links verschieben und ansonsten sollte die App eigentlich ungenutzt sein....So, nun hatte ich die Auswahl und testete die Bose QC 45 (bzw. SE), Teufel, Sony, JBL und Sennheiser, hier allesamt die hochpreisigen, den Apple KH behielt ich mir im Hinterkopf, wenn keiner meine Erwartungen erfüllt (hätte), hätte ich den auch noch getestet, aber den Preis hätte ich nur dann bezahlt...Ich will hier auf kein Einzel-Modell eingehen, kein einziges Model hat den Bose schlagen können, und das zum Angebotspreis von unter 200 Euro für das SE Modell.Der erfüllte alle meine Kriterien, ALLE. Ja - der eine oder andere KH mag das eine oder andere besser hinkriegen, aber keiner hat es geschafft alle Kriterien gleichzeitig und das mit einem ""gut"" hinzubekommen. Bei jedem anderen Modell hätte ich irgendwelche Kompromisse eingehen müssen, das Gefühl gab mir der Bose nicht.Was den Sound betrifft - was für viele ja offensichtlich das einzige Kriterium zu sein scheint:Ja - es mag da bessere geben, vielleicht und sehr subjektiv und auch nur im direkten Vergleich.Was mich begeisterte ist das der Klang wirklich gut ist, und das der unabhängig der Quelle und unabhängig was ich höre, stets gut blieb. Das hört sich banal an, aber wenn man ständig das Bedürfniss hat, am Klang ""rumzuspielen"", dann stimmt was nicht. Die meisten Kopfhörer haben einen Bereich das sind sie gut, sei es bei Rapp oder bei Jazz oder bei Basslastigem Material oder bei TV oder bei Sprachverständlichkeit, aber keiner hat es geschafft in allen Bereichen - zugegeben sehr unspektakulär aber trotzdem ""einfach gut"" - eine unauffällige wirklich gute Perfomance hinzubekommen. Man merkt es eben daran das man hört und hört und nie das Bedüfniss bekommt am Klang zu spielen, es ""passt einfach"" - und so soll es sein.Ich würde sagen, der Bose ist einfach nur gut, in allen Disziplinen ( auch der Preis ), sieht unspektakulär schlicht aber gut aus, ist einfach und präzise (haptisch) zu bedienen,hat alle Kriterien erfüllt und ich fand keine Schwächen, nichts was mich störte (im Gegensatz zu den anderen getesteten Modellen).Ein Wort noch zur Verarbeitungsqualität: Ich lese manchmal (von Usern und sogenannten You-Tube-Experten) sowas wie ""billiges Plastik"": Wenn man sich mal informiert (richtig informiert), dann stellt sich das ""billige Plastik"" als:Kunstleder (Ohrpolster, Kopfbügel) / glasfaserverstärktes Nylon, Scharniere aus Gussmetall (Kopfbügel)heraus, und das ist eine bessere Qualität als so mancher (teuerere) hochgetestete anderer Marken. Ich frage mich manchmal bei Tests von Produkten die ich selber habe, ob die das gleiche Produkt getestet haben wie das was ich habe oder ob die nicht vielleicht (bewußt) so testen das ein vorher gewünschtes Ergebniss rauskommt...keine Ahnung - aber immer wieder auffällig und eigenartig.Für mich ist der Bose:1.TV-Hören mit toller Sprachverständlichkeit, trotzdem guter Bass und gute Musikqualität mit GLEICHZEITIG das auch ungestört tun zu können wärend die Frau neben mir telefoniert und ich davon nix höre und wenn ein Anruf reinkommt einfach nur kurz drücken, telefonat annnehmen, kurz drücken und beenden und weiter TV genießen ( und keine Nebengeräusche zu hören ).2. Im Home-Office ein tolles Headset mit bester Hör und Sprachqualität und auch hier mit NC weder eine Waschmaschine, noch einen Trockner noch sonst was zu hören3. Entspannt schön Musik zu hören in wirklich guter Qualität4. Ständiger Flug/Zug/ Urlaubsbegleiter5. Nach TV Abend den KH mit ins Bett nehmen zu können und einfach am Tablett weiter nutzen können ohne lästiges Neu-Koppeln..6. Gleiches am morgen, den KH am PC im Home-Office nutzen zu können, wieder ohne lästiges gekoppel.Für mich: der perfekte KH zu einem wirklich vernünftigen Preis.","Verified Purchase","Reviewed in Canada on 15 March 2024","5.0 out of 5 stars"
"50","Electronics","Bose QuietComfort Headphones SE, Wireless Noise Cancelling Headphones, Black","Trey R","This is exactly what I wanted.","Verified Purchase","Reviewed in the United States on 14 March 2024","5.0 out of 5 stars"
