"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"11","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Phil H.","Really needed a pair of gloves and these did a good enough job - at least initially. But within literally 3 uses the glove split along the middle finger seam. That's to be expected on a cheaper pair of gloves, not a $50 pair.Very disappointed in the quality here","Verified Purchase","Reviewed in Canada on 26 April 2022","4.4 out of 5 stars"
"12","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Phil H.","So comfortable and warm. Got these for baseball season to keep my hands warm and they are perfect. So cute, warm, and comfortable. Great quality.","Verified Purchase","Reviewed in the United States on 2 March 2024","1.0 out of 5 stars"
"13","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Cayden Luce","Christmas gift for grandson.","Verified Purchase","Reviewed in the United Kingdom on 10 December 2020","1.0 out of 5 stars"
"14","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Jamie","The fit was perfect! Nice grip!","Verified Purchase","Reviewed in the United States on 29 December 2020","5.0 out of 5 stars"
"15","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Johnnie","Bei guanti sobri ma allo stesso tempo eleganti, resistenti e materiali di qualità, consigliati","Verified Purchase","Reviewed in Italy on 5 December 2022","4.0 out of 5 stars"
"16","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Lordwap","I wear the gloves on twice and they have dyed my hands black.  The first time I thought it would be because of the new fabric, but the second time my hands were black again, no easy clean them","Verified Purchase","Reviewed in the United States on 28 October 2022","5.0 out of 5 stars"
"17","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Abelix","Had the previous generation of these gloves that fit great. These run about a size small and the threadline runs right across the knuckles. Ordered a second pair one size up and was happy. Fixed the issue of going over the knuckles and easier to get on/off. Works well with touchscreens. Not for very cold weather, but a good every day glove and thin enough to retain some dexterity.","Verified Purchase","Reviewed in the United States on 12 September 2021","5.0 out of 5 stars"
"18","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Abelix","I bought about 3 pairs of north face gloves and I didn’t like how bulky they were I couldn’t move my hands. Then bought these and I love it. I can text and move my hands around wit them and there slim","Verified Purchase","Reviewed in the United States on 23 January 2024","1.0 out of 5 stars"
"19","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Spencer Ford","Nice looking gloves but not very warm.  Overpriced for little warmth.","Verified Purchase","Reviewed in the United States on 17 April 2021","1.0 out of 5 stars"
"20","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Shake","I have used these gloves almost on a daily basis in winter ever since I got them. They look stylish and provide good amount of warmth. They sizes run a little bit small though.","Verified Purchase","Reviewed in the United States on 5 May 2023","3.0 out of 5 stars"
"21","Gloves","THE NORTH FACE Etip Summit Gloves Navy","lisa kellems","Great quality gloves and lots of colors to choose from","Verified Purchase","Reviewed in the United States on 3 January 2024","4.4 out of 5 stars"
"22","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Dr. H., DO","Tight when putting them on, but once on they are snug. Etip works great on phone.Not meant for winter weather. 50- 60 degrees","Verified Purchase","Reviewed in the United States on 16 May 2021","5.0 out of 5 stars"
"23","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Weeman","They were for a gift and  told they were probably the best pair he had beengiven, hopefully they wash well as was happy with them too.","Verified Purchase","Reviewed in the United Kingdom on 17 October 2020","5.0 out of 5 stars"
"24","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Alejandra Gómez","Excelente calidad y material... 100% originales... Solo ligeramente ajustados de la parte donde entra la mano","Verified Purchase","Reviewed in Mexico on 5 February 2024","4.0 out of 5 stars"
"25","Gloves","THE NORTH FACE Etip Summit Gloves Navy","ajay","BOTH the right and left gloves ripped at the seam along the pinky side of the hand on my very first trip out with them. It's extremely unfortunate, because otherwise they were incredibly comfortable, well-fitting gloves and the touch screen compatibility and dexterity were excellent. But, no number of good features can make up for a glove with a big hole...kind of defeats the purpose (although admittedly, my thumbs did stay pretty cozy).I didn't use the gloves for anything particularly tough on them, the tears on the seams both occurred while putting on/taking off the gloves. The wrist taper on them does not have much elasticity to it, which made it a little tough to pull them on/off. I tried to be careful in where I gripped and how I applied pressure, and it didn't seem like I was pulling particularly hard but was still greeted by the unpleasant sounds of popping stitching. The seam tears just worsened with each use of the gloves.The gloves fit perfectly once on, so the sizing seems correct. They just need some more 'give' in the wrist band, or some sort of improved reinforcement.","Verified Purchase","Reviewed in the United States on 2 March 2022","4.0 out of 5 stars"
"26","Gloves","THE NORTH FACE Etip Summit Gloves Navy","kristine tuxhorn","These fit perfectly and work well as I live in the midwest where is is very cold.","Verified Purchase","Reviewed in the United States on 17 January 2022","1.0 out of 5 stars"
"27","Gloves","THE NORTH FACE Etip Summit Gloves Navy","ashlee watson","Shipping took a few weeks, but other than that they are great. I have larger hands and the XL fits perfectly.","Verified Purchase","Reviewed in the United States on 13 January 2023","5.0 out of 5 stars"
"28","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Amazon Customer","grewt product. Love how these gloves are comfortable and efficient!!!!","Verified Purchase","Reviewed in the United States on 4 January 2021","5.0 out of 5 stars"
"29","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Gerry","A pair of very well made gloves, but not suitable for very cold weather. They're more fashion than function.","Verified Purchase","Reviewed in the United States on 17 January 2024","4.0 out of 5 stars"
"30","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Mariano G.","no me quedaron, estan demasido chicos, pedi los L y tengo unas manos normales, y no me entran a las manos, dice que son para hombre no para niño","Verified Purchase","Reviewed in Mexico on 10 March 2023","5.0 out of 5 stars"
"31","Gloves","THE NORTH FACE Etip Summit Gloves Navy","mna","Nice gloves but the sizing guide posted here is wrong. I had to order 3 sizes until I finally found the right size. The gloves are much smaller than described!","Verified Purchase","Reviewed in the United States on 12 January 2024","4.4 out of 5 stars"
"32","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Thomas Kennedy","Great fit, nice and warm down to about freezing, good grip, works well with touch on mobile device.","Verified Purchase","Reviewed in the United States on 15 November 2022","4.0 out of 5 stars"
"33","Gloves","THE NORTH FACE Etip Summit Gloves Navy","DanielleD","Touchscreen receptive gloves that are decently warm. The wrist isn't as stretchy as the glove so I have a tough time putting it on but the glove itself fits great, is true to size and stretchy. Keeps my hands warm and not too thick as I able to zip or button with ease. I got a deal on the gloves but I wouldn't pay more than $30USD for these. Overall decent, cool not cold weather gloves.","Verified Purchase","Reviewed in the United States on 13 January 2023","5.0 out of 5 stars"
"34","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Brent","Nice gloves and my wife is going to love them, but I couldn't find anywhere on the description where it says that they are women sizes.  I bought the XL and the glove don't fit...... must acquit.","Verified Purchase","Reviewed in the United States on 7 December 2022","4.0 out of 5 stars"
"35","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Mr. Daddy Jones","Gloves are nice and easy on the eyes. Texting is very good and haven't had any problems with the digital side. My only complaint is there just not that warm. I think winter gloves should 100% keep your hands well warm. They're perfect for 40 degree days. However when the weather really gets frigid they don't cut the mustard, would recommend but be aware of the weather factor.","Verified Purchase","Reviewed in the United States on 29 January 2023","3.0 out of 5 stars"
"36","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Tal Kleiner","Exactly what I expected, obviously you are here because of the review in outdoorgearlabs. It's exactly as pointed out. great gloves.","Verified Purchase","Reviewed in the United States on 11 October 2022","4.0 out of 5 stars"
"37","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Kathy","These were for my hard to please teenage son and he loves them! Great price on Amazon too! Thank you","Verified Purchase","Reviewed in the United States on 5 February 2021","5.0 out of 5 stars"
"38","Gloves","THE NORTH FACE Etip Summit Gloves Navy","lillian overman","Well constructed, but not warm enough for my purpose so I returned them.","Verified Purchase","Reviewed in the United States on 4 March 2024","5.0 out of 5 stars"
"39","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Isaiah","I didn't want to leave an inaccurate star rating, because I'm sure they are nice gloves when they fit as expected.  With most gloves, I can squeeze a medium on if needed, but these were size Large and I couldn't even get them past my fingers.  I bought these to replace a discontinued pair that I had purchased from REI.  They were the same brand, same ""L"" size, and nearly identical in appearance.  Somehow this style just runs SUPER small.  Probably order 1 or 2 sizes up?","Verified Purchase","Reviewed in the United States on 5 December 2020","5.0 out of 5 stars"
"40","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Steven Medel","These are advertised for cold weather but as soon as you get them the packaging ranks them for “cool weather”. These keep you warm for like 5 minutes then it’s as if you have no gloves on. Avoid these gloves at all costs.","Verified Purchase","Reviewed in the United States on 28 January 2022","3.0 out of 5 stars"
"41","Gloves","THE NORTH FACE Etip Summit Gloves Navy","jpder","ordered 2 pairs and both ran very small in size","Verified Purchase","Reviewed in the United States on 11 November 2022","4.4 out of 5 stars"
"42","Gloves","THE NORTH FACE Etip Summit Gloves Navy","d","Would recommend","Verified Purchase","Reviewed in the United States on 22 July 2023","3.0 out of 5 stars"
"43","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Sashamarie","Bought these for Iceland and lost them there too😪it was a perfect purchase as my hands hadn’t been freezing until I lost them lol!","Verified Purchase","Reviewed in the United States on 5 November 2021","5.0 out of 5 stars"
"44","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Amazon Customer","They fit great and are very warm.","Verified Purchase","Reviewed in the United States on 29 December 2020","5.0 out of 5 stars"
"45","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Kelly L","Nice fit. Warm. Like that I can use my phone without taking them off.","Verified Purchase","Reviewed in the United States on 7 March 2021","4.0 out of 5 stars"
"46","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Archie","It’s too small.it’s not unisex.","Verified Purchase","Reviewed in the United States on 14 January 2021","5.0 out of 5 stars"
"47","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Emma","Northface tag. Under armour on the glove.  Does not look like the picture.","Verified Purchase","Reviewed in the United States on 22 December 2023","2.0 out of 5 stars"
"48","Gloves","THE NORTH FACE Etip Summit Gloves Navy","Kira Jacobs","Nach 2-3mal tragen schon zwei Löcher in der Naht vom rechten Mittelfinger. Hätte bei TNF mehr erwartet, zumal es ein Geschenk war und nun schon kaputt ist. Echt schade.","Verified Purchase","Reviewed in Germany on 5 February 2021","1.0 out of 5 stars"
"49","Gloves","THE NORTH FACE Etip Summit Gloves Navy","TJ","First of all, these are not warm at all. It's 37 here today.I've been outside for about ten minutes and my hands are freezing.Secondly, the wrist section is not elastic. I couldn't get my hands in the gloves without cutting the wrist area open (see photo)","Verified Purchase","Reviewed in the United States on 24 January 2024","1.0 out of 5 stars"
"50","Gloves","THE NORTH FACE Etip Summit Gloves Navy","TJ","The gloves look nice, fit well, and the eTips work well. Unfortunately, the stitching around the top hem has already come apart after just a few wears.","Verified Purchase","Reviewed in the United States on 12 February 2023","1.0 out of 5 stars"
